incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC002035,Trespass,midtown,Lakewood,OH,6036 Cedar Lane,38.223056,-119.594703,2018-12-07 05:52:31,OFF0140,Barbara,Anderson,9304.0,SUS00765,Richard,Garcia,27.0,Unknown,Black,VIC00202,Sarah,White,49.0,Male,462-789-2720,Hands/Feet,High,Closed,No Arrest,3.0,23630.9,No,Incident at 6036 Cedar Lane. Officer responded at scene.
INC000001,Kidnapping,North,Maplewood,NY,3658 Elm Blvd,41.938838,-86.811627,2022-08-22 09:28:35,OFF0023,Charles,Jackson,Unknown,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00239,James,Thompson,35.0,Male,Unknown,Hands/Feet,Critical,Closed,Arrest Made,2.0,40471.52,Yes,Incident at 3658 Elm Blvd. Officer responded at scene.
INC002804,Drug Offense,NORTHWEST,Riverside,IL,240 River Rd,31.09057,-80.352885,2022-04-16 11:18:13,OFF0064,Matthew,Thompson,3960.0,SUS00644,Patricia,Jackson,16.0,Female,Black,VIC00429,Jennifer,Taylor,88.0,Female,430-683-3662,Firearm,Medium,Under Investigation,Warning Issued,5.0,42610.11,No,Incident at 240 River Rd. Officer responded at scene.
INC004167,Burglary,Southwest,Fairview,OH,6854 Park Rd,40.370651,86.2572,2023-12-04 01:27:24,OFF0040,Donna,Moore,4368.0,SUS00381,Charles,Williams,64.0,Male,Black,VIC00114,Matthew,Thompson,31.0,Male,5724413553,Knife,High,Under Investigation,Arrest Made,2.0,14749.92,No,Incident at 6854 Park Rd. Officer responded at scene.
INC001437,Assault & Battery,Eas,Springfield,AZ,4959 Cedar Lane,26.798691,-116.51185,2023-09-26 07:53:13,OFF0133,Richard,Garcia,8977.0,SUS00521,Robert,Walker,47.0,Female,white,VIC00198,Matthew,Garcia,83.0,Male,327-742-8111,Hands/Feet,Medium,Open,Arrest Made,5.0,597.95,Yes,Incident at 4959 Cedar Lane. Officer responded at scene.
INC003835,Drunk Driving,Northwest,Riverside,OH,8044 Oak Ave,36.974169,-121.222546,2021-05-08 15:23:42,OFF0061,Jessica,Smith,6620.0,SUS00425,Jessica,Scott,45.0,Other,hispanic,VIC00677,Richard,Green,49.0,Male,207-298-2984,Knife,Low,Open,Dismissed,4.0,20246.95,No,Incident at 8044 Oak Ave. Officer responded at scene.
INC002138,Trespassing,Southwest,Maplewood,IL,3197 Park Rd,44.233425,-105.001471,2024-07-29 16:22:47,OFF0077,Jennifer,Moore,8058.0,SUS00451,Donna,Torres,46.0,Female,Black,Unknown,Unknown,Unknown,49.0,Male,Unknown,Blunt Object,Critical,Under Investigation,Dismissed,3.0,3458.3,Yes,Incident at 3197 Park Rd. Officer responded at scene.
INC003752,Arson,North,Springfield,IL,651 Sunset Blvd,35.167032,-89.883431,2021-07-31 08:05:29,OFF0110,Richard,Hall,2357.0,SUS00180,Richard,Harris,46.0,Male,Black,VIC00018,James,Wilson,66.0,Male,(355) -50-0-5062,Bat,Low,Open,Warning Issued,3.0,23630.9,No,No notes available
INC002730,Homicide,Midtown,Riverside,FL,8858 Cedar Lane,43.46523,-99.137658,2022-01-27 05:43:58,OFF0117,David,Martin,2448.0,SUS00171,John,Davis,46.0,Female,Asian,VIC00699,Joseph,White,21.0,Female,534-365-2667,Blunt Object,Critical,Open,Arrest Made,4.0,7700.52,No,Incident at 8858 Cedar Lane. Officer responded at scene.
INC002314,Murder,Northeast,Lakewood,NC,6502 River Rd,36.974169,-107.950526,2024-05-15 11:05:03,OFF0101,Michael,Lee,8228.0,SUS00446,Barbara,Taylor,46.0,Female,Black,VIC00268,Robert,Allen,54.0,Female,Unknown,Firearm,Critical,Closed,Arrest Made,0.0,24669.99,No,Incident at 6502 River Rd. Officer responded at scene.
INC004086,Robbery,East,Hillcrest,FL,6275 Cedar Lane,43.780785,-90.491917,2023-06-01 09:45:12,OFF0031,Robert,Harris,6841.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00131,Anthony,Moore,25.0,Female,780-440-8728,Firearm,Low,Pending,Warning Issued,4.0,28084.43,No,Incident at 6275 Cedar Lane. Officer responded at scene.
INC004844,Property Damage,southwest,Centerville,NC,5434 Maple Dr,36.974169,-119.076148,2019-12-10 07:04:20,OFF0110,Mary,Harris,9718.0,SUS00254,David,Hall,36.0,Male,Hispanic,VIC00699,David,White,22.0,Male,Unknown,Hands/Feet,Medium,Closed,Arrest Made,3.0,36908.02,No,Incident at 5434 Maple Dr. Officer responded at scene.
INC000646,Assault,West,Centerville,IL,3240 Maple Dr,34.285104,-120.898856,2023-05-30 15:14:31,OFF0116,Sarah,Garcia,9380.0,SUS00786,David,Green,46.0,Male,Black,VIC00442,Susan,White,84.0,Male,Unknown,Firearm,Critical,Closed,Arrest Made,2.0,18542.68,No,No notes available
INC004616,Drug Offense,East,Fairview,OH,3192 Cedar Lane,25.562612,-95.935107,2021-10-19 18:01:35,OFF0135,Michael,Walker,9813.0,SUS00463,Susan,Scott,46.0,Female,White,VIC00436,Mark,Davis,53.0,Male,701-116-9073,Firearm,Medium,Closed,Arrest Made,5.0,36764.13,No,Incident at 3192 Cedar Lane. Officer responded at scene.
INC002404,Kidnapping,Central,Lakewood,IL,5063 Elm Blvd,31.603194,-91.416975,2022-10-25 04:17:31,OFF0133,William,Green,7256.0,SUS00225,Jessica,Green,30.0,Male,Unknown,VIC00331,Anthony,Hill,62.0,Male,2792842808,Blunt Object,High,Under Investigation,Arrest Made,0.0,4202.14,No,Incident at 5063 Elm Blvd. Officer responded at scene.
INC003658,Kidnapping,North,Oakdale,CA,6442 Main St,46.311024,-112.925848,2022-07-28 02:27:15,OFF0121,Jessica,Smith,1950.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00301,Jennifer,Scott,45.0,Other,(436) -87-6-4573,Knife,High,Closed,Arrest Made,1.0,45953.07,Yes,Incident at 6442 Main St. Officer responded at scene.
INC003407,Fraud,NORTHEAST,Maplewood,PA,3439 Maple Dr,33.92007,-94.6682905,2019-12-13 07:38:37,OFF0063,Donna,Hall,9957.0,SUS00345,Jessica,Flores,56.0,Male,Asian,VIC00743,Jennifer,Wright,34.0,Female,786-167-4828,Blunt Object,Low,Closed,Dismissed,0.0,35974.04,Yes,No notes available
INC000155,Drug Offense,North,Lakewood,FL,8249 Main St,43.556757,-104.437793,2018-12-21 02:09:59,OFF0059,Patricia,Thompson,4671.0,SUS00499,David,Torres,37.0,Male,White,VIC00789,William,Flores,29.0,Female,9069949444,Hands/Feet,Low,Open,Warning Issued,2.0,48132.36,No,Incident at 8249 Main St. Officer responded at scene.
INC001180,Manslaughter,North,Maplewood,AZ,5346 Oak Ave,32.96293,-75.424511,2023-05-21 14:29:34,OFF0043,richard,Flores,1293.0,SUS00778,Mark,Thompson,46.0,Male,Hispanic,VIC00256,Robert,Smith,12.0,Male,8987513822,Unarmed,Medium,Open,No Arrest,5.0,24086.12,Yes,No notes available
INC000089,Arson,Central,Lakewood,PA,6202 Maple Dr,38.516613,-75.292216,2021-07-31 08:05:29,OFF0133,William,Thomas,4651.0,SUS00529,Anthony,Hill,37.0,Male,hispanic,VIC00909,Thomas,Flores,27.0,Male,369-335-2263,Hands/Feet,Critical,Under Investigation,Warning Issued,1.0,18111.15,No,Incident at 6202 Maple Dr. Officer responded at scene.
INC003276,Cybercrime,Eas,Springfield,OH,3226 Cedar Lane,32.771665,-85.532844,2020-08-13 16:40:09,OFF0047,Jessica,Johnson,3888.0,SUS00125,Sarah,Nguyen,69.0,Female,Black,VIC00169,John,Wilson,51.0,Male,509-122-7168,Unarmed,Medium,Open,Arrest Made,5.0,7335.54,Yes,Incident at 3226 Cedar Lane. Officer responded at scene.
INC001575,Deception,Southwest,Lakewood,CA,6509 Cedar Lane,35.593332,-121.719773,2020-11-23 22:17:47,OFF0095,Daniel,Smith,4664.0,SUS00488,Patricia,Flores,73.0,Female,BLACK,VIC00001,Sarah,Wright,15.0,Female,691-620-8304,Blunt Object,Critical,Under Investigation,Dismissed,3.0,36486.99,Yes,Incident at 6509 Cedar Lane. Officer responded at scene.
INC001232,Fraud,East,Maplewood,NC,2286 Washington Ave,41.30943,-106.558528,2021-04-19 09:42:07,OFF0060,Mark,Allen,5561.0,SUS00293,Chris,Young,74.0,Other,hispanic,VIC00659,Nancy,Torres,35.0,Unknown,(887) -97-9-3469,Firearm,Medium,Closed,No Arrest,2.0,37040.15,No,No notes available
INC004459,Domestic Violence,east,Riverside,GA,4550 Washington Ave,33.130932,95.6298,2020-05-29 05:45:19,OFF0040,Mary,Flores,6279.0,SUS00613,Mark,Johnson,37.0,Male,BLACK,VIC00916,Susan,Nguyen,47.0,Male,481-834-9713,Unarmed,Medium,Pending,Warning Issued,2.0,23630.9,No,No notes available
INC000133,Cybercrime,Midtown,Lakewood,NC,7244 Maple Dr,40.850381,-83.954693,2018-05-05 12:38:59,OFF0036,Ashley,Thompson,2914.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00633,Joseph,Anderson,49.0,Male,256-722-4197,Blunt Object,Medium,Under Investigation,Arrest Made,1.0,23630.9,Yes,Incident at 7244 Maple Dr. Officer responded at scene.
INC000262,Burglary,South,Centerville,NC,3128 Oak Ave,42.643652,-99.59077,2020-05-10 04:32:39,OFF0120,Joseph,Flores,3493.0,SUS00667,Jennifer,Walker,51.0,Male,hispanic,VIC00541,Emily,Nguyen,49.0,Male,611-688-5813,Firearm,Critical,Pending,No Arrest,0.0,426.9,No,Incident at 3128 Oak Ave. Officer responded at scene.
INC001690,Scam,Southwest,Lakewood,PA,4083 Park Rd,41.362824,-71.527694,2019-09-21 18:39:23,OFF0041,Susan,Jackson,3971.0,SUS00088,Chris,White,32.0,Female,Black,VIC00705,Daniel,Taylor,57.0,Female,644-784-3108,Hands/Feet,Critical,Under Investigation,Warning Issued,4.0,3439.51,No,Incident at 4083 Park Rd. Officer responded at scene.
INC001170,Robbery,East,Riverside,GA,3454 Maple Dr,25.302574,-109.716031,2022-04-04 13:44:13,OFF0078,Karen,Walker,6273.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00038,Patricia,Anderson,22.0,Male,288-371-7791,Hands/Feet,Critical,Under Investigation,Arrest Made,3.0,38477.89,No,Incident at 3454 Maple Dr. Officer responded at scene.
INC000412,Cybercrime,South,Centerville,NY,5140 Washington Ave,32.527721,-83.689054,2021-04-19 14:15:32,OFF0103,Barbara,Hill,7542.0,SUS00767,Emily,Brown,53.0,Female,Black,VIC00133,Ashley,Garcia,24.0,Unknown,344-832-8145,Hands/Feet,High,Closed,Dismissed,1.0,855.39,No,No notes available
INC004397,Drunk Driving,North,Maplewood,CA,9297 Washington Ave,36.974169,-109.672402,2021-07-31 08:05:29,OFF0030,Carol,Walker,9556.0,SUS00271,James,Jackson,22.0,Male,asian,VIC00309,William,Hall,71.0,Female,321-418-9637,Hands/Feet,Medium,Under Investigation,Arrest Made,1.0,9509.14,No,Incident at 9297 Washington Ave. Officer responded at scene.
INC004471,Drunk Driving,Midtown,Hillcrest,PA,2732 Park Rd,36.013659,-109.725116,2024-03-20 10:30:40,OFF0032,Sarah,Green,6712.0,SUS00287,Ashley,Anderson,19.0,Unknown,BLACK,VIC00258,Ashley,Taylor,49.0,Other,584-320-7510,Hands/Feet,Medium,Pending,Dismissed,2.0,873.45,No,Incident at 2732 Park Rd. Officer responded at scene.
INC004562,Larceny,East,Maplewood,CA,8013 Sunset Blvd,40.765728,-82.020457,2023-05-12 03:21:36,OFF0127,David,Green,1718.0,SUS00133,Joseph,Lee,69.0,Unknown,white,VIC00832,William,Johnson,37.0,Female,441-577-8333,Firearm,Critical,Under Investigation,Arrest Made,2.0,8400.1,No,Incident at 8013 Sunset Blvd. Officer responded at scene.
INC001301,Burglary,central,Lakewood,NC,5854 Cedar Lane,25.097194,-104.110066,2021-07-31 08:05:29,OFF0136,Daniel,Thomas,5675.0,SUS00152,Donna,Thomas,62.0,Female,Black,VIC00948,Matthew,Wilson,68.0,Male,340-923-9062,Knife,Medium,Under Investigation,Dismissed,4.0,23630.9,Yes,Incident at 5854 Cedar Lane. Officer responded at scene.
INC002060,Theft,Wes,Oakdale,PA,2190 Elm Blvd,36.974169,-99.831291,2024-01-29 22:12:28,OFF0055,Michael,Thomas,1471.0,SUS00413,Mary,Garcia,73.0,Male,white,VIC00616,Carol,Nguyen,54.0,Female,Unknown,Blunt Object,Critical,Pending,Warning Issued,4.0,42823.53,Yes,Incident at 2190 Elm Blvd. Officer responded at scene.
INC001743,Trespassing,southwest,Fairview,IL,887 Maple Dr,36.453265,-120.495668,2021-07-31 08:05:29,OFF0064,Jessica,Davis,3792.0,SUS00265,Carol,Thompson,55.0,Female,Black,VIC00280,Michelle,Taylor,69.0,Female,580-696-7954,Hands/Feet,Low,Resolved,Arrest Made,0.0,41470.31,No,Incident at 887 Maple Dr. Officer responded at scene.
INC002529,Domestic Violence,North,Lakewood,OH,7234 Elm Blvd,46.227614,-111.673019,2020-08-29 22:16:10,OFF0030,MATTHEW,Davis,3413.0,SUS00551,Charles,Moore,67.0,Male,Black,VIC00920,Linda,White,82.0,Male,Unknown,Unarmed,Critical,Closed,No Arrest,1.0,32785.94,No,Incident at 7234 Elm Blvd. Officer responded at scene.
INC002407,Property Damage,North,Centerville,CA,5690 Main St,25.318585,-93.327973,2021-05-13 11:49:07,OFF0045,Joseph,Davis,9151.0,SUS00338,Robert,Smith,74.0,Female,Black,VIC00052,William,Williams,40.0,Male,584-601-8858,Firearm,Medium,Open,Arrest Made,2.0,9643.45,No,Incident at 5690 Main St. Officer responded at scene.
INC002641,Robbery,West,Lakewood,IL,2945 Park Rd,37.967368,-118.378659,2023-04-09 14:33:07,OFF0147,Nancy,Wright,3576.0,SUS00483,Thomas,Green,45.0,Female,Black,VIC00014,Ashley,Wilson,74.0,Male,5695181928,Bat,Critical,Under Investigation,Arrest Made,2.0,47617.46,Yes,Incident at 2945 Park Rd. Officer responded at scene.
INC003029,Fraudulent Activity,Southwest,Centerville,CA,121 Cedar Lane,45.24676,-108.926677,2023-07-11 08:49:02,OFF0078,Mary,Allen,7919.0,SUS00099,Susan,Wright,63.0,Female,white,VIC00859,Susan,Davis,10.0,Male,Unknown,Hands/Feet,Critical,Open,No Arrest,5.0,36812.64,No,Incident at 121 Cedar Lane. Officer responded at scene.
INC003020,Arson,NORTHWEST,Springfield,OH,383 Cedar Lane,29.874215,-105.363579,2024-08-19 16:17:03,OFF0121,Mark,Anderson,6383.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00987,Karen,Wilson,34.0,Female,525-789-8436,Hands/Feet,High,Under Investigation,Arrest Made,0.0,49082.72,Yes,Incident at 383 Cedar Lane. Officer responded at scene.
INC003598,Homicide,NORTHWEST,Centerville,PA,7419 River Rd,45.888436,-88.730535,2021-07-31 08:05:29,OFF0134,Sarah,Green,6343.0,Unknown,Unknown,Unknown,46.0,Female,Black,Unknown,Unknown,Unknown,49.0,Male,Unknown,Blunt Object,Critical,Under Investigation,Dismissed,2.0,12022.26,No,No notes available
INC003262,Manslaughter,Northwest,Lakewood,TX,9528 Cedar Lane,31.040396,-96.470695,2023-07-19 16:21:28,OFF0110,Linda,Garcia,3804.0,SUS00669,James,Williams,74.0,Male,Hispanic,VIC00070,Chris,Lee,28.0,Male,899-949-4754,Bat,Low,Closed,Warning Issued,0.0,19787.9,No,Incident at 9528 Cedar Lane. Officer responded at scene.
INC004112,Trespassing,Northwest,Centerville,NY,3363 Cedar Lane,43.556311,-113.276607,2018-07-13 12:56:52,OFF0082,Emily,Lee,8245.0,SUS00661,Michelle,Torres,46.0,Female,Hispanic,VIC00873,Matthew,Wright,36.0,Other,782-672-3856,Firearm,Critical,Under Investigation,Dismissed,2.0,23630.9,Yes,No notes available
INC004965,Arson,North,Riverside,IL,8745 Washington Ave,28.5315,-95.9275,2024-02-13 19:09:32,OFF0107,Matthew,Nguyen,1452.0,SUS00212,Daniel,Thomas,62.0,Female,Unknown,VIC00162,William,Thompson,66.0,Male,576-840-4684,Firearm,Medium,Open,Arrest Made,4.0,2586.86,No,No notes available
INC000558,Robbery,Southwest,Oakdale,IL,5354 Park Rd,36.974169,-117.001441,2022-01-01 05:54:24,OFF0104,David,Johnson,5237.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00563,James,Johnson,85.0,Male,802-448-5488,Hands/Feet,Medium,Under Investigation,Warning Issued,1.0,46728.07,Yes,Incident at 5354 Park Rd. Officer responded at scene.
INC000839,Domestic Violence,Northeast,Fairview,PA,8867 Washington Ave,39.688092,-95.451208,2020-04-30 21:15:20,OFF0135,Carol,Garcia,1216.0,SUS00450,John,Jones,40.0,Male,Asian,Unknown,Unknown,Unknown,49.0,Male,Unknown,Firearm,Critical,Resolved,Dismissed,3.0,26474.9,No,Incident at 8867 Washington Ave. Officer responded at scene.
INC002288,Drunk Driving,Midtown,Oakdale,CA,9672 Oak Ave,43.075292,-101.826679,2021-07-31 08:05:29,OFF0113,Donna,Torres,6559.0,SUS00247,Anthony,Hall,35.0,Male,Hispanic,VIC00870,Jennifer,Harris,13.0,Male,763-543-6644,Firearm,Critical,Closed,Dismissed,5.0,11839.75,Yes,Incident at 9672 Oak Ave. Officer responded at scene.
INC002836,Property Damage,Northeast,Hillcrest,GA,9732 Lincoln St,25.802746,-85.261269,2022-10-06 14:49:59,OFF0102,Jessica,Wright,3176.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00849,Sarah,Walker,49.0,Female,249-346-9742,Blunt Object,Critical,Open,Arrest Made,5.0,33190.73,Yes,Incident at 9732 Lincoln St. Officer responded at scene.
INC001394,Domestic Violence,Southeast,Fairview,TX,3799 Lincoln St,29.505635,-75.140887,2018-11-29 18:34:03,OFF0100,David,Miller,2865.0,SUS00149,Jessica,Wilson,37.0,Female,Black,VIC00761,Joseph,Green,55.0,Female,653-135-6805,Unarmed,Medium,Pending,Warning Issued,0.0,18084.71,No,No notes available
INC002674,Drunk Driving,Southeast,Centerville,GA,1239 River Rd,33.41321,-94.6682905,2021-09-29 05:48:06,OFF0059,Chris,Williams,3028.0,SUS00312,Jessica,Moore,47.0,Male,hispanic,VIC00584,Jessica,White,40.0,Male,Unknown,Hands/Feet,Critical,Under Investigation,Dismissed,2.0,26608.87,No,No notes available
INC003414,Vandalism,North,Springfield,PA,1204 Elm Blvd,44.913245,-91.876283,2022-08-24 06:06:15,OFF0143,David,Jackson,6749.0,SUS00580,David,Nguyen,48.0,Female,BLACK,VIC00933,Chris,Green,24.0,Female,537-104-2916,Hands/Feet,High,Pending,Arrest Made,1.0,48453.32,No,Incident at 1204 Elm Blvd. Officer responded at scene.
INC003466,Domestic Violence,East,Riverside,OH,5192 Washington Ave,35.831091,-92.81266,2019-01-27 05:08:08,OFF0080,Donna,Wright,Unknown,SUS00200,Matthew,Harris,55.0,Male,Unknown,VIC00802,Charles,Thomas,17.0,Male,376-669-2735,Unarmed,Critical,Closed,Arrest Made,0.0,11487.69,No,Incident at 5192 Washington Ave. Officer responded at scene.
INC004561,Hacking,Central,Maplewood,AZ,7899 Elm Blvd,40.536775,-94.6682905,2024-03-03 15:05:24,OFF0081,Nancy,Miller,8133.0,SUS00504,Robert,Hall,42.0,Male,BLACK,VIC00289,Carol,Scott,77.0,Male,650-766-7027,Hands/Feet,Medium,Under Investigation,No Arrest,4.0,23630.9,Yes,No notes available
INC004602,Cybercrime,North,Centerville,CA,9085 Lincoln St,32.182585,-78.571541,2020-08-29 12:51:23,OFF0085,Joseph,Green,5112.0,SUS00041,James,Walker,56.0,Female,Black,VIC00153,William,Johnson,73.0,Female,852-843-7066,Firearm,High,Open,Arrest Made,3.0,39709.94,No,Incident at 9085 Lincoln St. Officer responded at scene.
INC002098,Theft,South,Springfield,NC,3367 Washington Ave,35.911354,56.7168,2023-09-29 13:45:21,OFF0022,  Chris  ,Hall,6077.0,SUS00476,Michael,Garcia,46.0,Female,Hispanic,VIC00063,Emily,Hall,35.0,Male,429-686-7127,Blunt Object,Low,Closed,Arrest Made,2.0,39626.72,Yes,Incident at 3367 Washington Ave. Officer responded at scene.
INC002483,Assault,east,Fairview,OH,7427 Main St,46.004788,-102.038412,2021-01-09 17:26:18,OFF0012,Mark,Young,5823.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00802,Thomas,Lee,53.0,Female,703-718-3829,Bat,Low,Open,Arrest Made,4.0,33646.32,Yes,Incident at 7427 Main St. Officer responded at scene.
INC004242,Trespassing,West,Hillcrest,AZ,7714 Washington Ave,31.146066,-70.833766,2021-12-19 16:24:06,OFF0122,Nancy,Nguyen,1186.0,SUS00468,Charles,Thomas,54.0,Male,White,VIC00627,Karen,Green,85.0,Male,905-841-2857,Hands/Feet,High,Under Investigation,Warning Issued,2.0,16157.9,No,Incident at 7714 Washington Ave. Officer responded at scene.
INC004575,Arson,East,Centerville,PA,144 Cedar Lane,32.116001,-83.363202,2024-07-18 12:56:46,OFF0089,James,Green,7662.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00641,David,Hill,33.0,Male,580-862-5864,Hands/Feet,High,Closed,No Arrest,4.0,10254.73,No,Incident at 144 Cedar Lane. Officer responded at scene.
INC002919,Sexual Assault,South,Centerville,IL,6471 Oak Ave,31.362216,-95.750202,2023-06-02 07:10:36,OFF0060,Jessica,Nguyen,9073.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00596,Mary,Martin,84.0,Female,273-855-2204,Firearm,Critical,Open,Arrest Made,1.0,15786.67,No,Incident at 6471 Oak Ave. Officer responded at scene.
INC004462,Drug Offense,Northeast,Maplewood,FL,8787 Sunset Blvd,36.974169,-103.740591,2021-02-13 19:08:02,OFF0095,William,Brown,8444.0,SUS00013,Mary,Walker,27.0,Female,BLACK,VIC00111,John,Allen,31.0,Male,694-527-9280,Hands/Feet,Critical,Closed,Arrest Made,0.0,23257.51,Yes,Incident at 8787 Sunset Blvd. Officer responded at scene.
INC003696,Cybercrime,North,Centerville,CA,1475 Oak Ave,29.745405,75.6262,2021-03-14 01:06:48,OFF0051,William,Allen,1644.0,SUS00236,Robert,Torres,43.0,Male,Black,VIC00681,Michelle,Wilson,73.0,Female,595-718-9026,Firearm,Medium,Closed,Warning Issued,5.0,23630.9,Yes,No notes available
INC003697,Cybercrime,Midtown,Fairview,PA,5500 Park Rd,29.44433,-72.156114,2018-09-02 03:13:29,OFF0100,Jennifer,Thomas,6375.0,SUS00594,Jessica,Martin,66.0,Female,hispanic,VIC00751,James,Allen,51.0,Male,828-900-6851,Hands/Feet,Critical,Closed,Arrest Made,4.0,25103.83,Yes,No notes available
INC001424,Theft,central,Hillcrest,OH,2242 Sunset Blvd,40.527484,-86.956235,2020-01-14 15:33:15,OFF0073,Mary,Green,8499.0,SUS00075,Mark,Wright,40.0,Other,Black,VIC00497,William,Harris,77.0,Male,913-414-9548,Hands/Feet,Low,Closed,Arrest Made,2.0,12546.98,No,Incident at 2242 Sunset Blvd. Officer responded at scene.
INC000160,Vandalism,SOUTHEAST,Oakdale,AZ,9924 Elm Blvd,42.524878,89.3379,2021-12-03 01:53:29,OFF0116,Ashley,White,3440.0,SUS00746,Donna,Lee,57.0,Unknown,BLACK,VIC00397,Richard,Taylor,49.0,Male,886-553-5544,Blunt Object,High,Under Investigation,Arrest Made,4.0,31505.46,Yes,Incident at 9924 Elm Blvd. Officer responded at scene.
INC004570,Trespassing,Southeast,Hillcrest,AZ,7014 Washington Ave,35.530203,-90.242925,2023-07-13 17:04:37,OFF0064,Chris,Wright,1322.0,SUS00570,Sarah,Thomas,40.0,Male,Black,VIC00527,Karen,Moore,89.0,Male,370-821-4380,Firearm,Critical,Open,No Arrest,2.0,18005.33,Yes,Incident at 7014 Washington Ave. Officer responded at scene.
INC000207,Drug Offense,Northeast,Lakewood,AZ,2417 Sunset Blvd,44.878931,-116.092442,2023-09-25 21:00:17,OFF0105,William,Martin,1060.0,SUS00462,Michelle,Jones,55.0,Male,Unknown,VIC00993,Mary,Miller,49.0,Female,913-659-3721,Bat,Critical,Closed,Dismissed,1.0,48587.23,No,Incident at 2417 Sunset Blvd. Officer responded at scene.
INC004643,Drug Offense,NORTHEAST,Maplewood,PA,7220 River Rd,25.974489,-70.931824,2018-09-23 14:38:11,OFF0102,Nancy,Hill,3216.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00419,Jessica,Jones,67.0,Female,(972) -92-9-5667,Hands/Feet,High,Open,Arrest Made,5.0,33623.69,Yes,Incident at 7220 River Rd. Officer responded at scene.
INC002550,Kidnapping,Midtown,Lakewood,TX,7358 Oak Ave,42.07116,-97.102542,2021-07-31 08:05:29,OFF0076,Mark,Wilson,4366.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00363,Robert,Lee,49.0,Other,646-467-6592,Hands/Feet,Medium,Open,No Arrest,4.0,42352.11,No,Incident at 7358 Oak Ave. Officer responded at scene.
